Campus,Student_ID,Rank,Maths_GPA,Physics_GPA,Chem_GPA,PUC_GPA,Gender
RK_Valley,R230806,889,5.75,6.0,5.4,7.51,F
RK_Valley,R230578,890,6.75,5.4,5.0,7.5,F
RK_Valley,R230117,893,6.0,4.8,5.0,7.48,F
RK_Valley,R230958,895,6.25,5.8,5.6,7.46,M
RK_Valley,R230256,896,6.0,6.0,4.6,7.46,M
RK_Valley,R230915,897,5.0,6.0,5.4,7.46,F
RK_Valley,R230352,899,6.75,5.8,5.4,7.44,M
RK_Valley,R230445,900,6.5,5.0,5.2,7.44,F
RK_Valley,R211076,901,5.75,5.4,5.2,7.43,M
RK_Valley,R230757,902,5.5,6.0,4.8,7.39,F
RK_Valley,R230694,903,6.5,5.2,5.0,7.38,M
RK_Valley,R230228,904,6.25,5.4,5.8,7.38,M
RK_Valley,R220871,906,5.5,4.8,5.0,7.38,F
RK_Valley,R230632,908,5.0,5.8,6.0,7.38,F
RK_Valley,R230008,909,6.25,5.6,4.8,7.37,F
RK_Valley,R230644,910,6.25,5.4,4.8,7.37,F
RK_Valley,R230906,911,5.75,6.0,4.8,7.37,F
RK_Valley,R230090,912,5.75,5.2,5.4,7.37,M
RK_Valley,R230864,913,6.0,5.6,5.4,7.36,F
RK_Valley,R230073,915,6.0,5.2,5.0,7.36,F
RK_Valley,R230217,916,6.0,4.8,5.2,7.35,F
RK_Valley,R230407,917,5.25,5.2,4.8,7.35,F
RK_Valley,R230329,920,6.0,4.6,5.2,7.3,F
RK_Valley,R230024,921,6.25,5.0,5.4,7.29,F
RK_Valley,R230871,922,5.75,5.4,4.6,7.29,F
RK_Valley,R230246,923,7.5,5.6,4.4,7.28,M
RK_Valley,R230707,924,5.75,5.0,5.2,7.28,F
RK_Valley,R230530,926,6.5,5.4,4.6,7.27,F
RK_Valley,R230723,929,5.75,5.0,6.0,7.26,M
RK_Valley,R220035,932,5.75,4.8,5.2,7.25,M
RK_Valley,R230873,934,6.5,5.0,4.8,7.23,F
RK_Valley,R230932,935,6.25,5.4,5.2,7.23,M
RK_Valley,R230648,936,6.25,5.4,5.0,7.23,M
RK_Valley,R230789,938,5.5,5.6,5.4,7.23,M
RK_Valley,R230409,939,7.0,4.8,4.8,7.2,M
RK_Valley,R230961,940,5.5,5.2,5.0,7.19,F
RK_Valley,R230225,941,5.25,5.8,4.8,7.19,F
RK_Valley,R230955,942,6.5,5.2,4.8,7.18,M
RK_Valley,R230672,943,5.5,5.0,4.8,7.18,M
RK_Valley,R230917,944,5.25,4.8,5.0,7.18,M
RK_Valley,R230138,945,6.25,5.2,5.6,7.16,M
RK_Valley,R230741,946,5.75,5.0,5.2,7.16,M
RK_Valley,R230827,947,5.0,5.4,4.8,7.16,F
RK_Valley,R230513,948,5.5,4.8,5.2,7.15,F
RK_Valley,R230216,949,5.0,5.6,5.0,7.15,F
RK_Valley,R230152,950,5.75,4.4,4.8,7.14,F
RK_Valley,R220998,951,5.25,4.8,5.0,7.13,F
RK_Valley,R220549,953,5.75,5.6,5.0,7.12,M
RK_Valley,R230168,954,5.25,5.0,4.8,7.12,F
RK_Valley,R230040,955,5.75,4.8,5.2,7.1,F
RK_Valley,R230417,956,5.5,4.8,5.2,7.1,M
RK_Valley,R230891,957,5.75,5.0,4.8,7.05,M
RK_Valley,R230305,959,5.5,5.2,5.4,7.04,F
RK_Valley,R230941,960,6.0,5.2,4.8,7.01,M
RK_Valley,R230096,962,5.5,4.8,5.0,6.99,M
RK_Valley,R230635,963,6.0,5.0,4.6,6.97,M
RK_Valley,R230522,964,5.5,5.2,4.4,6.96,M
RK_Valley,R230570,965,5.25,4.8,4.0,6.96,F
RK_Valley,R230850,966,5.0,5.2,4.8,6.94,F
RK_Valley,R230654,967,5.25,4.4,5.2,6.93,F
RK_Valley,R230266,969,6.0,5.6,4.8,6.92,M
RK_Valley,R230800,971,6.25,4.6,4.4,6.89,M
RK_Valley,R230497,973,6.5,5.2,4.6,6.88,M
RK_Valley,R230460,974,6.0,5.0,4.4,6.85,M
RK_Valley,R230112,975,5.75,4.6,4.2,6.85,M
RK_Valley,R230645,977,5.5,5.4,4.2,6.82,M
RK_Valley,R230960,978,5.75,4.2,4.4,6.81,F
RK_Valley,R220403,979,5.5,4.4,4.4,6.81,F
RK_Valley,R230704,980,6.5,4.6,5.0,6.8,F
RK_Valley,R230559,981,5.25,5.2,4.4,6.78,F
RK_Valley,R230937,982,5.25,4.8,4.6,6.77,M
RK_Valley,R230537,984,5.5,4.6,4.4,6.74,M
RK_Valley,R220580,986,5.25,4.4,4.8,6.72,F
RK_Valley,R230323,987,5.75,4.2,4.4,6.69,M
RK_Valley,R230598,988,5.25,4.8,4.6,6.68,M
RK_Valley,R230763,989,6.0,4.8,4.2,6.66,M
RK_Valley,R230037,990,5.0,4.6,4.4,6.65,M
RK_Valley,R220691,991,5.0,4.0,4.2,6.63,M
RK_Valley,R230464,992,5.75,4.4,4.8,6.55,M
RK_Valley,R230183,993,5.5,4.8,4.6,6.55,M
RK_Valley,R220620,994,5.25,4.0,4.2,6.53,M
RK_Valley,R230317,995,6.25,4.4,4.0,6.5,M
RK_Valley,R220650,996,5.25,4.0,4.6,6.49,F
RK_Valley,R230034,998,5.0,4.8,4.4,6.44,F
RK_Valley,R230180,999,5.0,4.6,4.8,6.42,M
RK_Valley,R220090,1000,5.25,4.2,4.4,6.39,M
RK_Valley,R230749,1001,5.0,4.8,4.6,6.38,M
RK_Valley,R230795,1002,5.25,4.2,4.0,6.37,M
RK_Valley,R220360,1003,5.0,4.2,4.8,6.31,M
RK_Valley,R220716,1004,5.0,4.2,4.0,6.26,F
RK_Valley,R220396,1005,5.25,4.4,4.2,6.18,F
RK_Valley,R220341,1006,5.0,4.0,4.0,6.13,M
RK_Valley,R220460,1007,5.5,4.0,4.0,5.74,M
Ongole,O231181,1,9.75,10.0,10.0,9.95,F
Ongole,O231197,2,10.0,10.0,9.75,9.94,F
Ongole,O230089,4,10.0,10.0,9.75,9.92,F
Ongole,O230544,6,10.0,9.75,9.75,9.89,F
Ongole,O230450,7,10.0,9.75,9.5,9.88,F
Ongole,O230247,9,10.0,9.75,10.0,9.86,F
Ongole,O230297,11,10.0,9.5,9.75,9.85,F
Ongole,O230209,12,10.0,10.0,9.75,9.84,F
Ongole,O230159,14,10.0,9.75,9.75,9.83,F
Ongole,O230319,16,9.75,9.75,9.75,9.81,F
Ongole,O231070,19,10.0,9.75,9.75,9.8,M
Ongole,O230711,20,10.0,9.75,9.75,9.79,M
Ongole,O230144,21,10.0,9.5,9.75,9.78,F
Ongole,O230506,22,9.5,9.5,9.75,9.78,F
Ongole,O230232,23,9.75,9.75,9.75,9.77,F
Ongole,O230743,26,9.5,10.0,9.75,9.76,M
Ongole,O230829,27,9.75,10.0,9.5,9.75,M
Ongole,O230644,30,10.0,9.75,9.75,9.74,M
Ongole,O230607,33,9.75,9.75,9.5,9.73,F
Ongole,O230245,35,10.0,9.5,9.75,9.72,M
Ongole,O230356,36,9.75,9.75,9.5,9.72,F
Ongole,O231098,37,9.75,9.5,9.5,9.72,F
Ongole,O230625,38,9.75,9.75,9.5,9.71552,M
Ongole,O230025,41,9.5,9.75,9.5,9.7,F
Ongole,O231179,42,10.0,9.25,9.5,9.69,M
Ongole,O230444,43,9.75,9.5,9.25,9.69,F
Ongole,O230901,45,9.25,10.0,9.5,9.69,F
Ongole,O231052,46,10.0,9.25,9.25,9.68,F
Ongole,O230410,48,9.5,9.5,9.25,9.66,F
Ongole,O230545,50,9.75,10.0,9.75,9.65,M
Ongole,O231195,51,9.5,9.75,9.5,9.65,F
Ongole,O230688,52,9.5,9.5,9.75,9.65,M
Ongole,O230964,53,10.0,9.75,9.5,9.64,M
Ongole,O230525,54,10.0,9.5,9.25,9.64,F
Ongole,O230354,55,9.5,9.5,9.5,9.64,M
Ongole,O230142,56,10.0,9.5,9.75,9.63,M
Ongole,O230308,57,9.5,9.5,9.25,9.61,F
Ongole,O231191,59,10.0,9.25,9.5,9.6,M
Ongole,O230746,60,9.75,9.75,9.5,9.59,F
Ongole,O230863,64,10.0,9.5,8.75,9.58,F
Ongole,O231081,65,9.75,9.0,9.25,9.57,F
Ongole,O230659,66,10.0,9.25,8.75,9.56,F
Ongole,O230748,67,9.5,9.25,9.25,9.56,M
Ongole,O231153,69,9.75,9.5,9.0,9.54,M
Ongole,O230739,71,9.0,9.75,9.75,9.54,F
Ongole,O230486,72,9.75,9.25,9.25,9.53,M
Ongole,O230619,73,9.75,9.25,9.0,9.53,F
Ongole,O230259,74,9.5,9.5,9.25,9.53,F
Ongole,O230279,76,9.0,9.25,9.75,9.53,F
Ongole,O230243,78,9.75,9.0,9.25,9.52,F
Ongole,O230306,79,9.75,9.0,9.0,9.52,F
Ongole,O230380,80,9.0,9.75,9.25,9.52,F
Ongole,O230234,82,9.5,9.5,9.25,9.51,F
Ongole,O230045,83,9.0,9.5,9.0,9.51,F
Ongole,O230673,84,9.5,9.25,9.0,9.50862,F
Ongole,O230188,85,10.0,9.25,9.0,9.5,M
Ongole,O231186,86,9.75,9.75,9.25,9.5,M
Ongole,O230839,87,9.75,9.25,9.5,9.5,M
Ongole,O230147,88,9.5,9.25,9.25,9.5,M
Ongole,O230048,89,9.5,9.25,9.0,9.5,F
Ongole,O230936,90,9.5,9.5,8.5,9.49,F
Ongole,O230250,92,9.25,9.5,9.75,9.49,F
Ongole,O230889,94,9.5,9.25,9.5,9.47,F
Ongole,O230302,95,9.5,9.25,9.25,9.47,M
Ongole,O230928,96,9.5,9.25,9.0,9.47,M
Ongole,O230016,98,9.0,9.25,9.25,9.47,M
Ongole,O231011,100,9.75,9.0,9.25,9.46,M
Ongole,O231077,101,9.75,9.0,9.0,9.46,F
Ongole,O230194,102,9.25,9.0,9.25,9.46,F
Ongole,O231133,104,9.25,9.25,8.75,9.45,M
Ongole,O230359,105,9.5,9.25,9.5,9.44,F
Ongole,O231047,106,10.0,9.0,9.0,9.43,F
Ongole,O231028,108,9.25,9.25,9.0,9.42,M
Ongole,O230744,110,9.25,9.5,9.0,9.41,M
Ongole,O230174,112,9.5,9.0,9.5,9.4,F
Ongole,O230547,113,9.25,9.25,8.75,9.4,F
Ongole,O230009,114,9.0,9.5,9.0,9.4,F
Ongole,O231105,115,8.75,9.5,8.75,9.4,F
Ongole,O230439,117,9.5,9.25,8.75,9.39,F
Ongole,O230392,118,9.25,9.0,9.0,9.39,F
Ongole,O231152,119,8.75,9.5,9.5,9.39,F
Ongole,O230590,120,9.25,9.0,9.0,9.37,F
Ongole,O230131,121,9.0,9.75,9.5,9.37,M
Ongole,O230352,122,8.75,9.5,9.25,9.37,F
Ongole,O230856,123,9.5,9.0,8.75,9.36,F
Ongole,O231170,124,9.25,9.5,8.75,9.36,F
Ongole,O230146,125,9.25,8.5,9.0,9.36,F
Ongole,O230419,126,9.0,9.25,8.75,9.36,F
Ongole,O230588,127,8.75,9.25,9.0,9.36,F
Ongole,O231095,129,9.75,9.0,8.75,9.35,M
Ongole,O231017,130,9.5,9.25,9.0,9.35,M
Ongole,O230126,131,9.25,8.75,9.0,9.35,F
Ongole,O230476,132,9.25,8.75,8.5,9.35,F
Ongole,O230264,133,8.75,9.25,9.5,9.35,M
Ongole,O230216,135,9.0,10.0,9.25,9.34,F
Ongole,O230824,136,8.5,9.5,8.75,9.34,M
Ongole,O231101,137,9.5,9.25,8.75,9.33,F
Ongole,O231278,138,9.0,9.25,9.25,9.33,M
Ongole,O230981,139,9.5,9.0,9.0,9.32,M
Ongole,O231127,140,9.25,9.25,8.5,9.32,F
Ongole,O230681,143,9.0,9.0,9.0,9.32,F
Ongole,O230942,145,9.5,9.0,8.75,9.31,F
Ongole,O230593,146,9.5,8.75,8.5,9.31,F
Ongole,O230776,147,9.25,9.5,8.75,9.31,M
Ongole,O230088,148,9.25,9.0,9.0,9.31,M
Ongole,O230014,149,8.75,9.0,9.0,9.31,F
Ongole,O230507,151,9.0,9.75,8.75,9.3,F
Ongole,O230236,152,9.0,9.5,9.5,9.3,M
Ongole,O230422,153,9.0,8.75,9.0,9.3,M
Ongole,O231107,155,8.75,9.0,9.0,9.3,F
Ongole,O230371,156,9.75,9.0,8.75,9.29,F
Ongole,O230494,157,9.5,9.25,8.75,9.29,F
Ongole,O230266,158,9.25,9.25,9.25,9.29,M
Ongole,O231072,160,9.0,9.0,8.75,9.29,F
Ongole,O230218,161,8.75,9.75,9.25,9.29,M
Ongole,O230076,162,9.5,9.25,8.75,9.28,M
Ongole,O231128,165,9.5,8.75,9.25,9.27,M
Ongole,O231144,166,8.75,9.0,8.25,9.26,F
Ongole,O230517,167,8.5,9.25,9.25,9.26,M
Ongole,O230375,168,8.75,9.25,8.75,9.25862,F
Ongole,O230437,170,9.0,9.25,8.75,9.25,F
Ongole,O230343,171,8.25,9.0,9.25,9.25,F
Ongole,O230382,172,7.75,9.25,8.75,9.24138,F
Ongole,O230203,173,9.5,9.0,9.0,9.24,F
Ongole,O231199,174,9.0,9.25,9.25,9.24,M
Ongole,O230551,176,9.0,9.25,9.0,9.24,M
Ongole,O230871,180,9.25,8.75,8.25,9.23,F
Ongole,O230581,181,8.5,9.0,9.75,9.23,M
Ongole,O230618,182,9.25,8.75,9.25,9.22,F
Ongole,O230224,183,9.0,8.75,8.75,9.22,F
Ongole,O230157,184,9.25,8.75,9.0,9.21,F
Ongole,O230627,185,9.25,8.5,8.75,9.21,F
Ongole,O230296,186,9.0,9.0,9.0,9.21,M
Ongole,O230973,187,9.0,9.0,8.75,9.21,F
Ongole,O230905,188,8.75,9.25,8.5,9.21,F
Ongole,O230199,189,8.5,8.75,9.0,9.21,F
Ongole,O231184,190,8.75,9.25,9.25,9.2,M
Ongole,O230892,191,8.0,10.0,9.0,9.19,M
Ongole,O230198,194,9.5,8.75,9.0,9.18,M
Ongole,O230252,195,9.25,8.5,8.75,9.18,F
Ongole,O230702,196,9.25,9.0,8.75,9.17,F
Ongole,O230184,197,9.25,8.5,8.75,9.17,F
Ongole,O231219,198,9.0,9.0,8.5,9.17,M
Ongole,O230645,199,9.0,8.5,8.75,9.17,F
Ongole,O230110,201,8.75,9.25,9.25,9.17,M
Ongole,O230974,202,9.75,8.75,9.25,9.16,M
Ongole,O230376,203,9.25,9.0,9.0,9.16,M
Ongole,O230938,205,9.0,9.0,9.0,9.16,M
Ongole,O230609,206,9.0,8.5,9.0,9.16,F
Ongole,O231134,207,9.0,8.5,8.5,9.16,F
Ongole,O230961,208,8.0,9.25,8.75,9.16,F
Ongole,O230684,209,8.75,9.0,8.5,9.15518,F
Ongole,O230156,210,8.0,9.5,8.25,9.15517,F
Ongole,O231126,211,9.25,8.75,9.0,9.15,M
Ongole,O230364,212,9.0,9.25,8.5,9.15,F
Ongole,O230527,214,8.75,8.75,8.75,9.15,F
Ongole,O230295,216,8.75,8.5,9.25,9.15,F
Ongole,O231118,217,8.5,9.25,8.5,9.15,F
Ongole,O230804,218,8.25,9.0,9.0,9.15,M
Ongole,O231096,219,8.25,8.5,9.0,9.15,F
Ongole,O230510,220,8.75,9.25,8.5,9.14,M
Ongole,O231121,221,8.75,8.75,8.75,9.14,F
Ongole,O230120,225,9.25,8.75,8.75,9.13,F
Ongole,O230135,226,9.0,9.0,9.0,9.13,M
Ongole,O230284,227,9.0,9.0,8.5,9.13,F
Ongole,O231062,228,8.75,9.0,9.0,9.13,M
Ongole,O230207,229,9.25,8.5,8.75,9.12,F
Ongole,O230682,230,9.0,9.0,8.5,9.12,F
Ongole,O230784,231,8.25,8.75,9.25,9.12,F
Ongole,O230813,232,9.5,9.0,9.0,9.11,F
Ongole,O231154,236,8.5,8.5,8.5,9.11,F
Ongole,O230186,238,9.0,8.75,8.25,9.1,F
Ongole,O230628,240,8.75,8.5,8.5,9.09,F
Ongole,O230180,241,8.5,9.0,8.5,9.09,F
Ongole,O230864,242,9.5,8.5,8.75,9.08,M
Ongole,O230875,243,9.5,8.5,8.25,9.08,F
Ongole,O230693,244,9.0,9.5,8.75,9.08,M
Ongole,O231031,246,8.75,8.75,9.0,9.07,M
Ongole,O230550,247,9.0,8.5,8.75,9.06,F
Ongole,O230868,249,8.75,8.75,8.25,9.06,F
Ongole,O230529,250,8.75,8.75,8.0,9.06,F
Ongole,O230270,251,8.25,9.0,9.0,9.06,M
Ongole,O230441,252,8.25,8.75,8.75,9.06,F
Ongole,O230952,256,8.25,9.0,8.75,9.05,F
Ongole,O230655,258,10.0,9.0,8.5,9.04,M
Ongole,O230205,259,9.0,7.5,9.25,9.04,F
Ongole,O231119,261,8.75,9.0,8.25,9.04,F
Ongole,O231099,262,8.75,9.0,8.0,9.04,F
Ongole,O231102,263,8.75,8.75,8.75,9.04,F
Ongole,O230172,266,9.0,8.5,8.25,9.03,F
Ongole,O230062,267,8.25,9.0,8.75,9.03,F
Ongole,O230508,268,8.25,8.75,8.25,9.03,F
Ongole,O230690,269,9.0,8.0,8.5,9.02,F
Ongole,O230735,271,8.5,8.5,9.25,9.02,F
Ongole,O230091,272,8.0,9.25,8.75,9.02,F
Ongole,O230369,273,8.75,9.0,8.25,9.01,M
Ongole,O230883,274,8.75,8.75,8.5,9.01,F
Ongole,O230119,275,8.5,8.5,8.5,9.01,M
Ongole,O230026,276,9.0,8.5,9.25,9.0,M
Ongole,O231200,277,8.5,8.75,8.75,9.0,F
Ongole,O230017,279,9.0,9.0,9.0,8.99,M
Ongole,O230675,281,8.75,8.5,8.0,8.99,F
Ongole,O230979,283,8.25,9.0,8.25,8.99,F
Ongole,O230461,284,7.75,9.0,9.0,8.99,F
Ongole,O230854,286,8.5,9.0,8.75,8.98,F
Ongole,O231206,288,8.25,8.75,8.25,8.98,F
Ongole,O230164,290,9.25,8.25,8.25,8.97,F
Ongole,O230178,295,9.0,8.0,8.5,8.96,F
Ongole,O230955,296,8.75,8.5,8.0,8.96,F
Ongole,O230011,297,9.0,8.5,8.5,8.95,F
Ongole,O230995,298,8.75,9.0,8.75,8.95,M
Ongole,O230032,299,8.25,9.25,9.0,8.95,M
Ongole,O231000,300,8.25,8.5,8.75,8.95,F
Ongole,O231138,302,8.75,8.75,9.25,8.94,M
Ongole,O231015,304,8.5,8.5,8.5,8.94,M
Ongole,O230894,307,9.0,9.0,8.5,8.93,M
Ongole,O231025,308,9.0,8.75,8.25,8.93,F
Ongole,O230982,309,8.75,9.0,8.25,8.93,F
Ongole,O230438,310,8.5,9.0,8.25,8.93,F
Ongole,O230283,312,8.5,8.75,8.5,8.92,F
Ongole,O230435,316,7.5,9.25,8.5,8.92,F
Ongole,O230061,318,8.25,8.75,8.25,8.91,F
Ongole,O230446,319,8.25,8.5,8.25,8.91,F
Ongole,O231034,321,7.5,8.75,9.0,8.91,F
Ongole,O230229,322,9.0,8.25,8.75,8.9,M
Ongole,O230137,323,8.5,9.0,8.25,8.9,F
Ongole,O230357,324,8.5,8.75,8.0,8.9,F
Ongole,O230908,325,8.25,8.75,8.75,8.9,F
Ongole,O230729,326,8.25,8.25,8.75,8.9,F
Ongole,O231155,327,7.25,8.75,9.0,8.9,F
Ongole,O230817,328,9.25,8.5,8.0,8.89,F
Ongole,O231054,329,8.5,9.0,9.5,8.89,M
Ongole,O230954,331,8.0,8.75,8.25,8.89,F
Ongole,O230474,332,7.5,9.0,8.5,8.89,F
Ongole,O230015,333,7.75,9.0,8.5,8.88793,M
Ongole,O230117,335,8.5,8.75,9.0,8.88,M
Ongole,O230987,336,8.25,8.75,8.5,8.88,F
Ongole,O230485,339,8.25,8.75,8.5,8.87,M
Ongole,O230294,340,8.25,8.75,8.0,8.87,F
Ongole,O231196,341,8.25,8.5,9.0,8.87,M
Ongole,O230971,342,9.25,8.0,8.75,8.86,M
Ongole,O230112,343,8.5,9.25,8.5,8.86,M
Ongole,O230741,344,8.0,9.25,8.5,8.86,M
Ongole,O230800,345,8.0,8.5,9.0,8.86,F
Ongole,O231075,347,7.5,8.75,8.5,8.86,F
Ongole,O230983,348,9.0,8.25,8.0,8.85,F
Ongole,O230560,350,8.0,8.75,9.0,8.85,M
Ongole,O230167,352,7.5,8.5,8.25,8.85,F
Ongole,O231221,353,8.5,8.25,8.0,8.84,F
Ongole,O230196,354,8.5,8.0,8.5,8.84,F
Ongole,O230013,355,8.25,9.0,8.5,8.84,F
Ongole,O230046,357,9.5,8.0,7.25,8.83,F
Ongole,O230370,358,8.75,8.25,8.0,8.83,M
Ongole,O231167,359,8.5,9.0,8.75,8.83,M
Ongole,O230034,361,8.25,8.75,8.5,8.82,F
Ongole,O230152,363,7.75,9.0,8.0,8.82,M
Ongole,O230278,364,7.5,8.25,8.0,8.82,F
Ongole,O230328,365,7.25,8.75,9.0,8.82,M
Ongole,O230980,366,8.5,8.75,7.75,8.81,F
Ongole,O230496,367,8.25,8.5,8.5,8.81,F
Ongole,O230826,370,8.75,7.75,8.25,8.8,F
Ongole,O231038,371,8.5,8.75,8.0,8.8,F
Ongole,O230098,372,8.5,8.25,8.0,8.8,F
Ongole,O230068,373,8.25,8.75,8.5,8.8,F
Ongole,O230832,374,7.25,9.25,8.75,8.8,M
Ongole,O230166,376,8.0,8.25,8.5,8.79,F
Ongole,O230303,377,7.75,8.75,8.75,8.79,M
Ongole,O231002,378,9.0,8.75,8.5,8.78,M
Ongole,O230129,381,7.75,8.25,8.25,8.78,F
Ongole,O231194,382,9.5,8.75,8.25,8.77,M
Ongole,O230254,385,7.75,9.0,8.5,8.77,M
Ongole,O230192,386,7.0,9.0,9.0,8.76724,M
Ongole,O230895,388,8.5,9.0,8.25,8.76,M
Ongole,O231090,390,8.0,9.0,7.75,8.76,F
Ongole,O230455,391,9.0,8.25,8.25,8.75,M
Ongole,O230556,392,8.75,8.75,7.75,8.75,F
Ongole,O230478,393,8.5,8.75,8.0,8.75,M
Ongole,O230915,394,8.25,9.0,7.5,8.75,F
Ongole,O230677,395,8.25,8.0,8.0,8.75,F
Ongole,O230587,396,7.75,8.75,8.75,8.75,M
Ongole,O231137,397,9.0,8.5,8.0,8.74,M
Ongole,O230069,402,7.75,8.75,7.75,8.74,F
Ongole,O230724,403,9.0,8.25,7.5,8.73,F
Ongole,O230396,404,9.25,8.25,7.75,8.72,M
Ongole,O231168,405,8.75,8.0,8.5,8.72,M
Ongole,O230844,408,7.75,8.25,8.75,8.72,F
Ongole,O230417,409,7.75,8.25,8.25,8.72,F
Ongole,O230708,412,8.25,8.5,7.75,8.71,M
Ongole,O230378,413,8.0,8.75,8.25,8.71,F
Ongole,O230300,414,8.0,8.5,8.25,8.71,M
Ongole,O231190,416,8.75,9.0,8.5,8.7,M
Ongole,O230906,417,8.5,8.25,8.25,8.7,M
Ongole,O230425,420,8.5,9.0,7.75,8.69,M
Ongole,O231183,421,8.5,8.5,7.5,8.69,F
Ongole,O231061,422,8.0,8.5,7.75,8.69,F
Ongole,O230783,423,8.0,8.5,7.75,8.69,M
Ongole,O231185,424,8.0,8.0,8.5,8.69,M
Ongole,O230600,425,7.75,7.5,8.25,8.69,F
Ongole,O230689,426,7.5,9.0,7.75,8.69,M
Ongole,O230027,427,8.25,7.75,7.5,8.68,F
Ongole,O230925,428,7.75,9.0,7.75,8.68,F
Ongole,O230522,429,7.75,8.5,8.5,8.68,M
Ongole,O231055,430,7.75,8.5,8.0,8.68,F
Ongole,O230887,431,7.75,8.25,8.0,8.68,F
Ongole,O231003,433,8.25,8.25,8.25,8.67,F
Ongole,O230201,436,7.5,9.0,8.75,8.66,M
Ongole,O230471,437,7.5,8.5,8.75,8.66,F
Ongole,O230290,438,7.5,8.5,8.5,8.66,M
Ongole,O230977,440,7.5,8.0,8.0,8.66,F
Ongole,O231016,442,8.25,8.75,7.75,8.65,F
Ongole,O230335,444,8.5,7.75,7.75,8.64,F
Ongole,O231058,445,8.25,8.0,7.75,8.64,F
Ongole,O230850,446,7.75,8.5,8.5,8.64,M
Ongole,O220020,447,6.75,8.75,8.75,8.63393,M
Ongole,O231041,450,7.75,8.25,8.25,8.63,M
Ongole,O230077,456,7.25,8.75,7.75,8.62,F
Ongole,O231014,458,8.0,8.0,8.0,8.61,F
Ongole,O230327,461,6.75,8.25,8.0,8.59483,M
Ongole,O231106,466,7.5,8.75,8.25,8.59,F
Ongole,O230828,469,7.75,8.25,8.5,8.57,F
Ongole,O230814,471,7.75,8.75,7.75,8.56,M
Ongole,O230893,472,7.5,8.0,8.75,8.56,M
Ongole,O230632,473,7.25,8.25,8.25,8.56,F
Ongole,O230211,474,8.25,8.0,8.75,8.55,M
Ongole,O231113,475,7.5,8.25,8.5,8.55,M
Ongole,O230365,477,7.0,8.25,7.75,8.55,M
Ongole,O230562,480,7.75,8.5,8.25,8.54,M
Ongole,O230726,482,7.25,8.25,7.5,8.54,F
Ongole,O230403,484,7.5,8.25,7.5,8.53,F
Ongole,O231009,485,9.0,8.5,7.25,8.52,F
Ongole,O231093,486,7.5,8.5,7.5,8.52,F
Ongole,O230686,489,7.25,8.25,7.25,8.52,F
Ongole,O230309,490,7.75,9.0,7.75,8.51,M
Ongole,O230220,491,9.0,7.75,7.25,8.5,F
Ongole,O230087,492,7.5,8.0,8.0,8.5,F
Ongole,O231086,493,7.25,7.75,8.25,8.5,F
Ongole,O231166,494,7.25,7.5,7.75,8.5,F
Ongole,O231035,495,7.0,8.5,8.0,8.5,F
Ongole,O231114,497,7.5,8.25,7.5,8.49,F
Ongole,O230907,498,7.75,8.75,8.25,8.48,M
Ongole,O230223,499,7.75,7.75,8.0,8.48,F
Ongole,O230228,500,7.5,8.5,7.25,8.48,F
Ongole,O230566,501,7.5,7.25,8.0,8.48,F
Ongole,O230792,503,8.0,8.75,7.5,8.47,F
Ongole,O231022,506,8.75,7.75,7.75,8.46,F
Ongole,O230568,507,8.0,8.25,7.75,8.46,M
Ongole,O230383,508,7.75,7.75,8.5,8.46,M
Ongole,O230434,512,7.0,8.75,8.25,8.44,F
Ongole,O230239,514,7.75,8.0,7.5,8.43,F
Ongole,O230006,515,7.75,7.75,7.5,8.43,M
Ongole,O230849,516,6.75,8.5,8.75,8.43,F
Ongole,O220481,518,8.25,8.5,7.5,8.42833,M
Ongole,O230678,519,8.75,7.25,7.25,8.42,F
Ongole,O230617,521,8.25,8.25,7.5,8.42,M
Ongole,O230155,525,7.5,7.5,8.0,8.42,F
Ongole,O231236,526,7.0,7.5,8.0,8.42,F
Ongole,O230176,529,8.0,8.0,8.0,8.41,M
Ongole,O230831,531,7.75,8.5,8.0,8.41,M
Ongole,O230463,534,7.75,8.25,8.0,8.4,M
Ongole,O230695,538,6.75,7.75,7.75,8.4,F
Ongole,O230285,539,7.25,8.0,8.25,8.39,F
Ongole,O230989,540,6.75,8.25,7.75,8.39,F
Ongole,O230762,541,6.25,8.0,8.75,8.39,F
Ongole,O230571,543,7.25,8.25,7.5,8.38,F
Ongole,O230805,544,6.75,8.0,8.5,8.38,F
Ongole,O230452,545,8.25,8.5,7.75,8.37,M
Ongole,O230467,546,7.75,8.5,8.0,8.37,M
Ongole,O230880,547,7.5,8.25,7.75,8.37,F
Ongole,O230608,548,7.5,8.0,7.5,8.37,F
Ongole,O230785,549,7.0,8.0,8.25,8.36207,F
Ongole,O230075,550,7.0,8.25,7.75,8.36,F
Ongole,O230480,551,6.5,8.75,8.25,8.36,M
Ongole,O231248,553,7.25,8.25,7.25,8.35,F
Ongole,O231074,554,7.25,8.0,8.0,8.35,M
Ongole,O231146,555,6.75,8.5,7.75,8.35,F
Ongole,O230988,557,7.5,7.5,7.5,8.34,F
Ongole,O230059,558,7.0,8.0,7.5,8.34,F
Ongole,O231021,559,6.5,8.75,7.5,8.34,F
Ongole,O231033,560,7.75,8.0,7.5,8.33,F
Ongole,O231258,561,7.75,7.75,7.75,8.33,F
